country,points,price,province,region_1,region_2,variety,winery
US,84,48.0,Oregon,Columbia Valley (OR),Oregon Other,Syrah,Cathedral Ridge
US,88,18.0,Washington,Columbia Valley (WA),Columbia Valley,White Blend,Buty
US,87,40.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Sierra Madre
US,89,32.0,California,Santa Lucia Highlands,Central Coast,Chardonnay,Pessagno
US,88,18.0,California,San Francisco Bay,Central Coast,Chardonnay,Foggy Bridge
US,87,65.0,California,Napa Valley,Napa,Cabernet Sauvignon,Markham
US,86,45.0,California,Russian River Valley,Sonoma,Red Blend,Acorn
US,94,35.0,California,Happy Canyon of Santa Barbara,Central Coast,Rhône-style Red Blend,Coquelicot
US,89,29.0,New York,North Fork of Long Island,Long Island,Champagne Blend,Sparkling Pointe
US,85,10.0,California,California,California Other,Pinot Grigio,Pepi
US,82,10.0,California,California,California Other,White Blend,Cline
US,86,65.0,California,Carneros,Napa-Sonoma,Pinot Noir,ZD
US,85,17.0,California,Sonoma County,Sonoma,Chardonnay,Kunde
US,88,85.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Hill Family Estate
US,90,28.0,Washington,Horse Heaven Hills,Columbia Valley,Cabernet Sauvignon,Chateau Ste. Michelle
US,92,55.0,California,Russian River Valley,Sonoma,Pinot Noir,Dutton-Goldfield
US,88,30.0,Washington,Columbia Valley (WA),Columbia Valley,Rhône-style Red Blend,:Nota Bene
US,89,29.0,Oregon,Umpqua Valley,Southern Oregon,Tempranillo,Abacela
US,87,10.0,California,California,California Other,Chardonnay,McManis
US,84,85.0,California,Moon Mountain District Sonoma County,Sonoma,Bordeaux-style Red Blend,Korbin Kameron
US,92,58.0,California,Edna Valley,Central Coast,Pinot Noir,Talley
US,90,42.0,California,Sonoma Mountain,Sonoma,Pinot Noir,WillowBrook Cellars
US,92,45.0,California,Napa Valley,Napa,Cabernet Sauvignon,William Hill Estate
US,88,22.0,California,Sonoma County,Sonoma,Sparkling Blend,Gloria Ferrer
US,84,9.0,New York,Long Island,Long Island,Chardonnay,Pindar Vineyards
US,82,18.0,New York,Finger Lakes,Finger Lakes,Riesling,Hosmer
US,88,24.0,Washington,Horse Heaven Hills,Columbia Valley,Red Blend,Mercer
US,91,20.0,Washington,Yakima Valley,Columbia Valley,Garnacha,Idilico
US,83,12.0,California,California,California Other,Fumé Blanc,Kit Fox
US,93,55.0,Oregon,Dundee Hills,Willamette Valley,Chardonnay,Domaine Serene
US,84,28.0,Oregon,Southern Oregon,Southern Oregon,Cabernet Franc,Spangler
US,84,46.0,California,Napa Valley,Napa,Chardonnay,Cairdean Estate
US,87,30.0,Oregon,Columbia Valley (OR),Oregon Other,Cabernet Sauvignon,Watermill
US,88,40.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Adelsheim
US,89,15.0,Washington,Washington,Washington Other,Red Blend,Disruption
US,90,30.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Willamette Valley Vineyards
US,90,75.0,California,Paso Robles,Central Coast,Cabernet Sauvignon,Hunt Cellars
US,88,20.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Nine Hats
US,92,30.0,California,Dry Creek Valley,Sonoma,Muscat Blanc,Peterson
US,86,32.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Gresser
US,90,16.0,California,California,California Other,Cabernet Sauvignon,Layer Cake
US,82,40.0,California,Napa Valley,Napa,Merlot,Trinchero
US,87,26.0,California,Carmel Valley,Central Coast,Sauvignon Blanc,Joullian
US,82,25.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Cedar River Cellars
US,94,60.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Shea
US,93,50.0,California,Paso Robles,Central Coast,Bordeaux-style Red Blend,J. Lohr
US,87,14.0,California,Central Coast,Central Coast,Syrah,Hahn
US,87,55.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Fess Parker
US,93,35.0,California,Santa Maria Valley,Central Coast,Chardonnay,Fess Parker
US,93,35.0,Washington,Walla Walla Valley (WA),Columbia Valley,Merlot,Seven Hills
US,87,38.0,California,Russian River Valley,Sonoma,Pinot Noir,Ketcham Estate
US,89,75.0,California,Stags Leap District,Napa,Cabernet Sauvignon,Cliff Lede
US,85,28.0,California,Paso Robles,Central Coast,Zinfandel,Dunning Vineyards
US,86,25.0,California,Sonoma Coast,Sonoma,Chardonnay,Rodney Strong
US,86,75.0,California,Napa Valley,Napa,Cabernet Sauvignon,Rubinna
US,88,30.0,California,El Dorado,Sierra Foothills,Rhône-style Red Blend,Sierra Vista
US,92,50.0,California,Napa Valley,Napa,Malbec,St. Supéry
US,88,15.0,California,Monterey,Central Coast,Riesling,Thomas Fogarty
US,88,50.0,California,Russian River Valley,Sonoma,Zinfandel,Rock Wall
US,92,60.0,California,Oak Knoll District,Napa,Cabernet Sauvignon,Merryvale
US,88,50.0,California,Central Coast,Central Coast,G-S-M,Nicora
US,93,55.0,California,Sonoma Coast,Sonoma,Pinot Noir,Dunstan
US,88,32.0,California,Arroyo Seco,Central Coast,Sangiovese,Mesa Del Sol
US,89,18.0,New York,Finger Lakes,Finger Lakes,Sauvignon Blanc,Hazlitt 1852 Vineyards
US,90,43.0,California,Napa Valley,Napa,Merlot,Grgich Hills
US,93,75.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Grevino
US,90,13.0,California,California,California Other,Malbec,HandCraft
US,89,39.0,California,Paso Robles,Central Coast,Cabernet Franc,Brecon Estate
US,87,36.0,California,Napa Valley,Napa,Cabernet Sauvignon,Buehler
US,88,30.0,California,Alexander Valley,Sonoma,Grenache,Hobo
US,94,78.0,California,Russian River Valley,Sonoma,Pinot Noir,Williams Selyem
US,86,42.0,California,Russian River Valley,Sonoma,Pinot Noir,Woodenhead
US,89,19.0,California,Paso Robles,Central Coast,Zinfandel,Peachy Canyon
US,85,30.0,California,Russian River Valley,Sonoma,Chardonnay,Thomas George
US,87,35.0,New York,Hudson River Region,New York Other,Chardonnay,Millbrook
US,88,50.0,New York,North Fork of Long Island,Long Island,Petit Verdot,Sannino
US,86,35.0,Oregon,Columbia Valley (OR),Oregon Other,Cabernet Sauvignon,Jacob Williams
US,91,46.0,California,Sierra Foothills,Sierra Foothills,Red Blend,Naggiar
US,90,35.0,California,Sonoma Coast,Sonoma,Pinot Noir,Landmark
US,83,28.0,California,Napa Valley,Napa,Sangiovese,Benessere
US,90,80.0,California,Napa Valley,Napa,Chardonnay,Signorello
US,91,45.0,California,Paso Robles,Central Coast,Nebbiolo,Giornata
US,82,32.0,California,Dry Creek Valley,Sonoma,Zinfandel,Mazzocco
US,90,75.0,California,Carneros,Napa-Sonoma,Merlot,Duckhorn
US,88,39.0,California,Los Carneros,Napa-Sonoma,Pinot Noir,Gehricke
US,86,30.0,California,Russian River Valley,Sonoma,Merlot,Merriam
US,90,36.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Rusack
US,91,26.0,Oregon,Umpqua Valley,Southern Oregon,Viognier,Abacela
US,92,55.0,Washington,Horse Heaven Hills,Columbia Valley,Cabernet Sauvignon,Januik
US,87,12.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,14 Hands
US,88,22.0,California,Sonoma County,Sonoma,Grenache,Stark
US,90,14.0,New York,Finger Lakes,Finger Lakes,Pinot Noir,Dr. Konstantin Frank
US,90,22.0,Oregon,Applegate Valley,Southern Oregon,Rhône-style White Blend,Cowhorn
US,87,35.0,California,Napa Valley,Napa,Cabernet Sauvignon,Rutherford Ranch
US,87,19.0,California,Amador County,Sierra Foothills,Sangiovese,Vino Noceto
US,80,13.0,California,Monterey,Central Coast,Merlot,Bocage
US,90,28.0,Washington,Yakima Valley,Columbia Valley,Mourvèdre,McCrea Cellars
US,93,90.0,California,Napa Valley,Napa,Cabernet Sauvignon,Sequoia Grove
US,92,47.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Erath
US,90,70.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Sokol Blosser
US,94,45.0,Washington,Columbia Valley (WA),Columbia Valley,Rhône-style Red Blend,Gramercy
US,88,42.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Brecon Estate
US,92,25.0,Washington,Columbia Valley (WA),Columbia Valley,Roussanne,Lauren Ashton Cellars
US,86,14.0,California,Lodi,Central Valley,Cabernet Sauvignon,Five Rows
US,93,46.0,California,Santa Barbara County,Central Coast,Syrah,Barbieri
US,87,17.0,Oregon,Oregon,Oregon Other,Pinot Noir,Rainstorm
US,88,23.0,California,Russian River Valley,Sonoma,Zinfandel,De Loach
US,82,15.0,California,California,California Other,Pinot Grigio,Seven Daughters
US,91,54.0,California,Russian River Valley,Sonoma,Pinot Noir,En Garde
US,90,180.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Jarvis
US,84,25.0,California,Napa Valley,Napa,Merlot,Clos Pegase
US,90,27.0,California,Russian River Valley,Sonoma,Chardonnay,La Crema
US,85,42.0,Washington,Horse Heaven Hills,Columbia Valley,Nebbiolo,Stottle
US,91,36.0,California,Paso Robles,Central Coast,Grenache,Le Vigne
US,85,22.0,California,Sierra Foothills,Sierra Foothills,Red Blend,Naggiar
US,94,65.0,California,Sonoma Coast,Sonoma,Chardonnay,Hartford Court
